date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-06-05,29.6,23.6,36.5,0,,37,16.9,,1009.8,
2018-06-06,31.2,23.4,37.2,0,,311,13.3,,1012.8,
2018-06-07,30,24,35,0,,295,18.4,,1012.8,
2018-06-08,27.9,19.6,33.2,0,,251,12.1,,1011.4,
2018-06-09,26.2,23,32.8,0,,265,14.4,,1007.3,
2018-06-10,26.9,20,31,0,,257,10.2,,1004.5,
2018-06-11,27.6,22,33.4,0,,314,12,,1003.9,
2018-06-12,27.3,20.8,33,0.5,,232,11.6,,1003.6,
2018-06-13,26,19,32,0,,268,14.7,,1005.3,
2018-06-14,27.4,21.6,33,0,,,10.4,,1007.4,
2018-06-15,29.2,22.8,33.4,0,,,8.2,,1007.6,
2018-06-16,30.3,23.4,34.6,0,,179,9.9,,1006,
2018-06-17,29.6,23,34.4,0,,281,16.2,,1005.3,
2018-06-18,30.5,24.4,35.6,0,,288,12.8,,1004.6,
2018-06-19,30,23.9,35.4,0,,331,12.3,,1005.2,
2018-06-20,29.9,22.6,35.4,0,,242,11.7,,1008.8,
2018-06-21,29.3,23,35.8,0,,,9.4,,1008.8,
2018-06-22,30.3,23.4,36,0,,237,9.1,,1006.7,
2018-06-23,30.6,23.6,37,0,,251,9.2,,1004.5,
2018-06-24,31.7,23.8,37.2,0,,261,8.3,,1006.7,
2018-06-25,32.8,25.8,38.4,0,,,8.6,,1008.4,
2018-06-26,31.8,26.1,36.4,0,,157,10.5,,1009,
2018-06-27,31.8,25,37.2,0,,,9.2,,1006.2,
2018-06-28,30.8,24.5,36,0,,208,10.3,,1007.6,
2018-06-29,31.9,25,36.2,0,,,9.1,,1006.7,
2018-06-30,34.1,26.2,39.2,0,,107,9.9,,1005.6,
2018-07-01,35.6,28,41,0,,,7.5,,1006.7,
2018-07-02,33.6,29,39.4,0,,242,10,,1009.8,
2018-07-03,32.5,26,39.4,0,,,15.4,,1010.8,
2018-07-04,31.1,25.4,36,0,,,,,,
2018-07-05,30.9,25,36,0,,,8,,1006.7,
2018-07-06,32.7,25,38.4,0,,,8.5,,1005.3,
2018-07-07,34.6,27,40.6,0,,52,8.1,,1004.3,
2018-07-08,35.1,28.2,40.2,0,,54,10.6,,1005.5,
2018-07-09,34.4,27,40.8,0,,,8.6,,1006.6,
2018-07-10,35.6,30.6,41,0,,128,10.3,,1008.4,
2018-07-11,33.6,29,38.4,0,,,7.5,,1009.6,
2018-07-12,32.3,27.5,37.4,0,,143,10,,1008.4,
2018-07-13,32.9,26.4,38,0,,,8.8,,1005.4,
2018-07-14,33.3,27,38.4,0,,92,10.9,,1003,
2018-07-15,34.3,25.8,40,0,,,11.5,,1000.2,
2018-07-16,34.7,26.8,40.4,0,,,,,,
2018-07-17,34.1,25.6,40.4,0,,188,16.4,,1000.9,
2018-07-18,34.4,27,39.2,0,,158,13.2,,1003.1,
2018-07-19,35.2,30,40,0,,97,11.2,,1004.1,
2018-07-20,35.7,28.8,40.2,0,,102,12.5,,1004,
2018-07-21,35.6,29.2,40.4,0,,87,13.6,,1003,
2018-07-22,34.8,26,39.5,0,,109,11.8,,1002.3,
2018-07-23,34.7,28,40.6,0,,128,13,,1000.3,
2018-07-24,34.9,26,40.6,0,,240,12.9,,1001.6,
2018-07-25,35.6,30,41.2,0,,50,11.6,,1004.6,
2018-07-26,35.8,28.6,41.4,0,,,8.9,,1006.6,
2018-07-27,34.9,29.4,40.6,0,,296,10.3,,1006.5,
2018-07-28,32.3,29,36.6,0,,,9.2,,1007,
2018-07-29,32.7,26.8,37.6,0,,,8.7,,1006.9,
2018-07-30,32.6,26,38,0,,,8.2,,1007.1,
2018-07-31,32.6,26.4,38.2,0,,,7.2,,1007.7,
2018-08-01,33.8,27.4,38.4,0,,91,11.4,,1006.2,
2018-08-02,33.3,26.4,38.6,0,,,10.9,,1005.5,
2018-08-03,33.6,27,38,0,,,15.5,,1006.2,
2018-08-04,34.4,29,38.4,0,,111,13.7,,1006.9,
2018-08-05,34.8,28.6,39.8,0,,,8.8,,1007.9,
2018-08-06,34.1,26,39.2,0,,104,9.9,,1008.9,
2018-08-07,33.2,27,38,0,,,10.6,,1008.4,
2018-08-08,33.3,28.2,38.1,0,,,9.5,,1007.4,
2018-08-09,33.9,27,38.2,0,,92,10.9,,1007.3,
2018-08-10,33.9,28,39.5,0,,98,10.5,,1007.9,
2018-08-11,31.1,23.8,37.4,0,,235,11.5,,1010.3,
2018-08-12,32.1,25.6,37,0,,154,12.4,,1009.5,
2018-08-13,33.2,27.4,37.8,0,,105,11.2,,1005.8,
2018-08-14,31.3,26.7,35.6,0,,,9.7,,1006.5,
2018-08-15,29.6,21.4,36.3,0,,,9.2,,1008.6,
2018-08-16,30.6,22.6,36,0,,150,11.5,,1010.5,
2018-08-17,32.6,26.8,38,0,,,10.4,,1008.2,
2018-08-18,34.2,26.9,39.6,0,,65,12.1,,1003.9,
2018-08-19,29.7,23,39.2,0,,276,14.6,,1002.2,
2018-08-20,26.7,19.8,34.4,0,,266,15,,1008.4,
2018-08-21,28.6,22.4,33.2,0,,,9.4,,1011.2,
2018-08-22,30.6,25,34.8,0,,127,10,,,
2018-08-23,30.7,26,35.2,0,,118,11.8,,1009.3,
2018-08-24,29.1,21.6,34.4,0,,208,12.9,,1011.4,
2018-08-25,29.7,25,34.3,0,,,9.5,,1009.7,
2018-08-26,30.3,24.2,34.8,0,,,8.7,,1007.9,
2018-08-27,30.9,25.8,34.4,0,,107,13.6,,1007.7,
2018-08-28,30.8,24.8,36.6,0,,,7.9,,1008,
2018-08-29,30.6,23.6,36.8,0,,,9.7,,1010.5,
2018-08-30,31.6,25.9,36.6,0,,,8.6,,1011.2,
2018-08-31,30.1,24.6,35,0,,,9.2,,1011.3,
2018-09-01,29.1,24,33.6,0,,,8.9,,1013.2,
2018-09-02,26.4,22,30,0,,145,11.7,,1014.9,
2018-09-03,26.4,20.8,30.5,0,,,8.9,,1013,
2018-09-04,27.1,21.6,32.4,0,,,9.2,,1012,
2018-09-05,27.4,22,32.4,0,,156,9.8,,1011.4,
2018-09-06,28,21.5,33,0,,79,9.4,,1010.5,
2018-09-07,29.3,22.8,34.5,0,,59,12.4,,1009.4,
2018-09-08,29.7,23.6,35,0,,308,10,,1009.6,
2018-09-09,30.1,24,35,0,,,9.8,,1009.7,
2018-09-10,30.3,23.6,36,0,,58,10.3,,1011.2,
2018-09-11,32.4,24.8,37,0,,,9.2,,1012.7,
2018-09-12,30.9,26,37.6,0,,296,16.5,,1013.6,
2018-09-13,27.2,20.6,33.2,0,,255,10.3,,1016.4,
2018-09-14,26.6,21.2,31.6,0,,,7.9,,1016.4,
2018-09-15,28.3,21.9,33,0,,,6.7,,1014.7,
2018-09-16,30.2,22.6,36.2,0,,,11.5,,1012.9,
2018-09-17,30.3,25,36,,,,13,,1012.8,
2018-09-18,29,21,33.1,,,,,,1014.7,
2018-09-19,26.5,23,31.7,0,,,12.7,,1015.1,
2018-09-20,25.1,20.4,29.4,0,,166,10.6,,1016.5,
2018-09-21,23.9,19.8,27.4,0,,162,11,,1017.2,
2018-09-22,25.2,19.2,29.6,0,,,8.5,,1017.2,
2018-09-23,25.6,20,30.8,0.3,,,9.5,,1014.7,
2018-09-24,23.9,19,29.6,0,,280,16.1,,1013.1,
2018-09-25,22.9,16.6,28.2,0,,,8.9,,1015.2,
2018-09-26,25.3,19.4,30.4,0,,,8.1,,1014.7,
2018-09-27,24.4,18.4,29.8,0,,,7.5,,1018.1,
2018-09-28,24.2,18.5,28.2,0,,,8.3,,1020.1,
2018-09-29,24.2,18.6,28.8,0,,85,10,,1018,
2018-09-30,25.4,19.6,30.6,0,,,8.2,,1016.2,
2018-10-01,25.6,20.4,30.6,0,,,7.6,,1017.8,
2018-10-02,25.9,20.6,30.4,0,,,8.2,,1018.4,
2018-10-03,26.6,20,32.6,0,,,12.9,,1015.7,
2018-10-04,25.5,21,30,0,,,7.8,,1014.9,
2018-10-05,24,18,29.6,0,,,9.4,,1014.9,
2018-10-06,17.4,15,23.4,0.5,,288,15.6,,1020.2,
2018-10-07,16.3,12.7,20.6,3,,,8.6,,1025.2,
2018-10-08,18.2,14,21.4,0,,,8.3,,1023.8,
2018-10-09,19.6,13.6,25.4,0,,,6.5,,1019.9,
2018-10-10,21.8,14.4,27.4,0,,,10.7,,1018.9,
2018-10-11,22.1,16.5,27.5,0,,,9.9,,1018.5,
2018-10-12,22.1,16.4,28,0.5,,,14.5,,1018.1,
2018-10-13,18.2,15.4,20.8,0,,215,10.8,,1023.1,
2018-10-14,17.9,14,21.6,1.3,,,9.4,,1021.7,
2018-10-15,19.2,14,25.2,0,,275,14.1,,1018.8,
2018-10-16,17.9,16,22,0,,,10.3,,1022.4,
2018-10-17,16.6,12.4,20.4,3.3,,,6.5,,1022.6,
2018-10-18,17.3,12.4,22.4,0,,,7.9,,1020.3,
2018-10-19,17.4,13,22,0,,,4.8,,1020.8,
2018-10-20,18,13,22,0,,,4.5,,1020.2,
2018-10-21,19.7,14.8,24.2,0,,,10.9,,1018.4,
2018-10-22,18.4,14.8,23.4,0,,,11.4,,1018.2,
2018-10-23,18.9,12,23.6,,,290,16.8,,1018.6,
2018-10-24,20.3,15,24.4,0,,281,17,,1015.4,
2018-10-25,20.6,14.4,26.2,0,,,13.7,,1013.4,
2018-10-26,19.3,16,22.4,0,,,9.7,,1013.8,
2018-10-27,17.4,11,23.4,4.8,,,12.6,,1016.9,
2018-10-28,12.1,10.4,14.4,0.5,,268,12.5,,1026.4,
2018-10-29,12.9,8.1,16.4,0.3,,,7.2,,1026,
2018-10-30,13.2,9.3,17.4,0,,,10,,1024.1,
2018-10-31,14.2,8.6,19.6,0,,,8,,1025.4,
2018-11-01,12.7,9.8,16.4,0,,,7.2,,1029.8,
2018-11-02,12.6,10,16.4,0,,,6.5,,1031.7,
2018-11-03,11.6,10,14.2,0,,,6.8,,1031.2,
2018-11-04,11.4,7.2,16.4,0,,,6.2,,1027.2,
2018-11-05,11.8,8,15,0,,,4.2,,1020.6,
2018-11-06,10.5,7,13.5,0,,,9.2,,1018.8,
2018-11-07,10.3,6.4,14,4.8,,,6.6,,1022.4,
2018-11-08,11.7,8.5,14.4,1.8,,212,9.1,,1022,
2018-11-09,12.7,10,16.6,1.3,,,7.7,,1019.1,
2018-11-10,13.2,9.6,18,0,,,5.7,,1019.3,
2018-11-11,12.8,10.8,15.8,1,,,6.2,,1020.2,
2018-11-12,10.4,9.2,12.6,4.3,,,3.9,,1021.3,
2018-11-13,10.3,9,12,17.8,,,6.6,,1021.1,
2018-11-14,9.7,8,11.5,1.5,,96,11.3,,1020.8,
2018-11-15,8.7,7,11,8.9,,,7.6,,1021.3,
2018-11-16,8,6.3,10.6,4.1,,,5.6,,1022.6,
2018-11-17,11.4,5.8,17,0.3,,,11.5,,1021.5,
2018-11-18,12.1,7.6,16.2,0,,,5.7,,1020.4,
2018-11-19,12.2,8,16.4,0,,,6.6,,1019.8,
2018-11-20,10.7,7.8,14.6,0,,,5.2,,1020.2,
2018-11-21,11.9,6.4,17.1,0,,,9.8,,1015,
2018-11-22,13.2,7.6,16.4,0,,289,15.9,,1015.3,
2018-11-23,11.6,9,16,0,,,10.6,,1016.6,
2018-11-24,9.8,7.5,12.4,6.6,,,9.2,,1022.7,
2018-11-25,8,7.4,9,16.3,,,8.6,,1019.1,
2018-11-26,9.1,7,13,4.1,,267,23.1,,1014.5,
2018-11-27,8.7,4.6,13.4,0,,,8.3,,1019.8,
2018-11-28,9.7,4.8,15.4,0,,,3.5,,1021.7,
2018-11-29,10.7,5.8,15.2,0,,,4.5,,1024,
2018-11-30,11.2,4.9,15.6,0,,,3.9,,1028.6,
2018-12-01,11.9,9,14.6,0,,,5.7,,1025.9,
2018-12-02,12.2,9,17.4,0,,,5.9,,1020,
2018-12-03,11.7,7.8,16.2,0,,,5.4,,1020.2,
2018-12-04,11.4,6.4,16.2,0,,,3.2,,1022.1,
2018-12-05,11.1,8.4,14.4,0,,,4.8,,1019.8,
2018-12-06,10.4,9,13.8,0.3,,,6.6,,1012.9,
2018-12-07,9.8,6.8,13,8.6,,277,15.8,,1010.9,
2018-12-08,9.5,6.6,13.4,0,,272,20,,1014.8,
2018-12-09,9.1,5.8,13.4,0,,284,15.5,,1017.6,
2018-12-10,8.8,6,12.4,0,,276,10.2,,1017.7,
2018-12-11,8.6,4,12.3,0,,,8.3,,1018.6,
2018-12-12,10.4,3.4,16,0,,,8.8,,1019.2,
2018-12-13,11.1,7,16.4,0,,,5.9,,1019.3,
2018-12-14,11.1,6.8,14.4,0,,,10.4,,1021.8,
2018-12-15,9.9,5.6,15.2,0,,,9.8,,1023.2,
2018-12-16,9,4.2,14,0,,,4.5,,1025.9,
2018-12-17,9.2,5.4,11.6,0,,,6.3,,1022.8,
2018-12-18,7.9,7,12.6,5.8,,299,16.6,,1020.6,
2018-12-19,8.4,5,13,3.3,,,6.9,,1024.4,
2018-12-20,7.3,3.6,10.8,0,,,6.9,,1023.7,
2018-12-21,7.8,6,11,6.6,,,10.3,,1018.8,
2018-12-22,5.4,4,8.4,0,,,5.6,,1019.5,
2018-12-23,4.9,1.6,9.4,0,,,8.7,,1020.5,
2018-12-24,6.2,0.2,10.4,0,,,5.1,,1019.2,
2018-12-25,7.1,3.8,10.6,0,,,13,,1020.1,
2018-12-26,8.2,2.1,14.2,0,,,5.7,,1020.7,
2018-12-27,8.1,5.5,11.2,0,,,5.6,,1018.2,
2018-12-28,8.4,6,11.6,0,,,7.3,,1012.4,
2018-12-29,7.7,4,11.4,2.3,,296,15.6,,1016.3,
2018-12-30,6.8,2,11.2,0,,,6.2,,,
2018-12-31,6.9,2.8,11.4,0,,,11.7,,1020.1,
2019-01-01,7.2,2.8,10.6,0,,280,17.8,,1022,
2019-01-02,6.4,2.4,10,0,,,4.9,,1021.4,
2019-01-03,3.7,1,7.6,0.5,,,8.6,,1018.8,
2019-01-04,5.5,0.5,11,16.8,,,8.3,,1021.2,
2019-01-05,5.9,-0.6,11,0,,,4.2,,1022.5,
2019-01-06,5.8,3.8,8.2,0,,,6.7,,1016.1,
2019-01-07,7.1,3.4,12.4,0,,,13.8,,1013.7,
2019-01-08,6.3,1,11.5,0,,,8.4,,1019.3,
2019-01-09,7.8,3.2,12.2,0,,,8.6,,1014.8,
2019-01-10,4.1,1,7.4,0,,282,26,,1018.8,
2019-01-11,3.2,0,7.4,0,,,6.7,,1024.2,
2019-01-12,2.8,-0.6,6.7,0,,,7.4,,,
2019-01-13,3,-0.6,6.2,0,,,5.1,,1018.4,
2019-01-14,4.4,1,7,4.3,,,7.3,,1013.7,
2019-01-15,8.8,3.8,14.4,0.5,,,12.9,,1016.6,
2019-01-16,9.9,3.9,15,0,,,10,,1015.7,
2019-01-17,6.4,1,10.2,3,,120,17.5,,1005.7,
2019-01-18,2.1,-0.2,7,9.9,,276,25.2,,,
2019-01-19,1.3,-2.8,5.2,0,,,8.4,,1016.4,
2019-01-20,2.3,-2.4,7.4,0,,,5.3,,1021.1,
2019-01-21,3.3,-1.6,7.6,0,,,4.8,,,
2019-01-22,4.7,-0.4,10,0,,,10,,,
2019-01-23,4.8,0,9.4,0,,,5.7,,1019.4,
2019-01-24,5.6,1,10,0,,,6,,1022.8,
2019-01-25,7.5,1.6,12.4,0,,,11.7,,1018.5,
2019-01-26,9.3,5,13.6,0,,,11,,1019.4,
2019-01-27,11.3,5.6,15.4,0,,,6.8,,1019.8,
2019-01-28,10.2,8.4,13,6.1,,105,11.4,,1014.9,
2019-01-29,8.6,5.2,13,5.8,,280,20.7,,1011.6,
2019-01-30,8,2,12.8,2.3,,,10.4,,1019.3,
2019-01-31,9.2,4.4,14.4,0,,,6.6,,1017.6,
2019-02-01,9.4,5,13.2,0,,288,19.9,,1016.3,
2019-02-02,9.3,5.6,13.2,0,,290,11.5,,1014.9,
2019-02-03,5.3,2,10,0,,284,12.3,,1014.6,
2019-02-04,3.7,-0.2,8.4,0,,282,15.6,,,
2019-02-05,4.1,-0.4,8.2,0,,,9.1,,,
2019-02-06,5.3,0.5,10.6,0,,,6.3,,1029,
2019-02-07,6.7,1,11.4,0,,,4.8,,1023.1,
2019-02-08,8.3,4.8,12.4,0,,,4,,1020,
2019-02-09,9.1,5.6,12.2,0,,,6.5,,1016.6,
2019-02-10,9.1,3.7,13.8,1.3,,,12.7,,1015.5,
2019-02-11,5.1,3,7,0.3,,,8,,1014.2,
2019-02-12,5.8,2,11.4,14,,288,17.1,,1014.4,
2019-02-13,6.6,1.6,11.6,0,,,7.1,,1020.5,
2019-02-14,8.4,2.6,12.2,0,,,6.2,,1019.4,
2019-02-15,10.4,6.8,13.4,0,,,8.6,,1015.7,
2019-02-16,7.9,5,11.4,2.8,,289,21.3,,1010.9,
2019-02-17,5.7,3,9.8,0,,273,29.2,,1012.2,
2019-02-18,5.6,-0.2,10.4,0,,266,14.6,,1010.7,
2019-02-19,5.3,2,10.2,0,,277,20.2,,1008.5,
2019-02-20,4.6,-1,9,0,,223,11.1,,1021.3,
2019-02-21,5.8,1,10,0,,,6,,1022,
2019-02-22,7.8,3.9,11.6,0,,,9.2,,1018.5,
2019-02-23,8.9,4,13.4,0,,,10.7,,1019.8,
2019-02-24,9.8,5,14.6,0,,,8.2,,1019,
2019-02-25,8.7,6,13.4,0,,270,13.6,,1017.8,
2019-02-26,8.6,2.8,14,0,,,8.6,,1013.7,
2019-02-27,8.8,6.8,11,0,,,11.8,,1004.4,
2019-02-28,8.3,5,12.6,0.3,,,10.9,,1003,
2019-03-01,7.6,5.4,11.2,0.8,,293,12,,999.8,
2019-03-02,8.2,2.6,12.2,0,,278,25.7,,1006,
2019-03-03,9.3,4,14,0,,280,16.2,,1010.5,
2019-03-04,10.4,4.8,14.8,0,,,8.6,,1013.6,
2019-03-05,10.6,5.8,15.4,0,,266,13.1,,1014.7,
2019-03-06,11.1,6.2,15,0,,,7.7,,1015.4,
2019-03-07,11.9,9,15.4,0,,288,9.2,,1012.8,
2019-03-08,9.8,6,14.4,0,,334,15.2,,1015.3,
2019-03-09,6.9,3,12.4,0,,245,17.3,,1020.8,
2019-03-10,8.2,2.6,13,0,,,8.3,,1018.7,
2019-03-11,9.9,5,15,0,,,10.5,,1014.7,
2019-03-12,11.8,5.3,16.8,0,,,8,,1017.8,
2019-03-13,12.7,7.4,19.2,0,,,8.4,,1016.7,
2019-03-14,15.2,9.4,19.2,0,,,9.5,,1013.7,
2019-03-15,9.7,5,16,1.5,,301,14.6,,1010.7,
2019-03-16,12.5,4.2,17.4,8.6,,,18.8,,1012.3,
2019-03-17,9.1,4.7,14.6,0,,301,13.6,,1006.2,
2019-03-18,8.7,5,14.4,12.7,,280,30,,1007.1,
2019-03-19,9.2,1.8,14.5,0,,266,12.6,,1014.4,
2019-03-20,8.8,6,12.4,0,,252,11.5,,1014.8,
2019-03-21,7.8,4.8,12.2,0,,273,15.2,,1015.8,
2019-03-22,8.8,1,14.5,0,,,8.5,,1017.3,
2019-03-23,12.3,7,15.6,0,,,7.7,,1016.2,
2019-03-24,13.7,10,16.4,0,,112,13.5,,1012,
2019-03-25,11,9,14,4.8,,67,13.8,,1009.1,
2019-03-26,9.4,8,12,13.5,,,7.1,,1009.8,
2019-03-27,10.6,6.8,14.7,18.5,,284,16.2,,1013.9,
2019-03-28,10.4,8,15.4,0,,259,15.3,,1015.5,
2019-03-29,11.8,7,15.8,2,,245,12.4,,1016.9,
2019-03-30,14.2,10.4,17.4,0,,,8,,1016.8,
2019-03-31,13.7,11,19,0,,,11.3,,1016.4,
2019-04-01,12.7,9.4,17.4,25.1,,61,12.5,,1007.8,
2019-04-02,12.4,8,16.4,17.5,,283,17.6,,1011.4,
2019-04-03,13.8,8.3,17.1,0,,284,11.7,,1015.4,
2019-04-04,14.6,9,19.6,0,,,9.4,,1016.6,
2019-04-05,17.3,10,21.4,0,,,7.9,,1018.1,
2019-04-06,16.4,13.3,20.7,0.3,,87,14.4,,1015.8,
2019-04-07,14.6,12,19.4,1.5,,,7.4,,1014.1,
2019-04-08,15.9,11.4,20.4,3.3,,280,17.6,,1009.8,
2019-04-09,16.9,10.8,21.4,0,,249,16.1,,1010.7,
2019-04-10,17.6,11.6,21.1,0,,279,11.7,,1012.6,
2019-04-11,19.2,12.6,24,0,,,10.9,,1013,
2019-04-12,16.2,12.4,22,0.3,,,15.2,,1012,
2019-04-13,15.9,11,21.6,3.3,,,16.1,,1011.8,
2019-04-14,15.8,8.5,22,0,,271,17.1,,1012.6,
2019-04-15,18.6,10,25.2,0,,,15.2,,1012.6,
2019-04-16,18.6,13.8,23,0,,224,10,,1012.9,
2019-04-17,21.3,14.5,25.6,0,,94,10.5,,1009.7,
2019-04-18,18.1,16,21,0,,305,11.2,,1011,
2019-04-19,14.8,10,20,12.4,,,8.6,,1010.7,
2019-04-20,15.2,13,20,0.5,,,14.4,,1008.9,
2019-04-21,15.2,8,20.4,0,,259,9.4,,1010.3,
2019-04-22,12.9,9,17.4,0,,297,15.5,,1007.8,
2019-04-23,8.4,5,14.6,0.8,,283,24.6,,1013.2,
2019-04-24,8.9,1.8,14,0,,247,13.3,,1021.5,
2019-04-25,11.1,4.4,15.4,0,,227,10.9,,1022.3,
2019-04-26,12.5,6.8,16,0,,325,11.4,,1021.2,
2019-04-27,15,8.6,19.2,0,,,8.3,,1020,
2019-04-28,17.1,12.6,20.2,0,,,9.7,,1016.5,
2019-04-29,18.6,12.8,23.6,0,,288,15.9,,1014.6,
2019-04-30,17.9,16,22.5,0,,334,9.5,,1014.9,
2019-05-01,19.9,11.8,24.8,0,,,7.9,,1015.6,
2019-05-02,22.7,16,27.6,0,,,8.4,,1013.3,
2019-05-03,23.4,18.8,28.5,0,,,15.8,,1013,
2019-05-04,22.2,17.4,28.4,0,,51,16.7,,1013.1,
2019-05-05,23.1,16.6,27.4,1,,,12.1,,1014.1,
2019-05-06,23.9,17,28.6,0.3,,,13.6,,1014.3,
2019-05-07,24.5,18,29.4,0,,,12.4,,1011.7,
2019-05-08,23.8,17.8,28.4,0,,271,17.4,,1010.6,
2019-05-09,24.2,20,30.2,0,,266,14.6,,1011.2,
2019-05-10,21.6,17.6,28,0.8,,351,18.3,,1012.2,
2019-05-11,23.2,16.4,28.5,0.8,,291,13.3,,1013,
2019-05-12,24.7,18,29.6,0,,282,10.3,,1014.2,
2019-05-13,25.7,18,31,0,,278,12.9,,1013.1,
2019-05-14,25.4,19.4,30.4,0,,,11.8,,1013.9,
2019-05-15,24.4,21,30,0,,256,16.7,,1012.9,
2019-05-16,24.2,16.4,30,0,,270,16.7,,1012.1,
2019-05-17,24.6,19,30.4,0,,264,15.6,,1011.1,
2019-05-18,24.9,16.8,31,0,,268,16.2,,1011.2,
2019-05-19,25.4,18.2,31,0,,268,13.1,,1011.3,
2019-05-20,24.7,20,30.4,0,,278,22.6,,1011.7,
2019-05-21,23.6,17,29.2,0,,247,13.3,,1012.1,
2019-05-22,20.1,14.2,25,2.8,,260,14.1,,1015.2,
2019-05-23,22.7,15.6,29,0,,230,7.4,,1013.4,
2019-05-24,26.8,20,32,0,,286,15,,1012.5,
2019-05-25,26.9,21.8,34.2,0,,289,15.3,,1015.9,
2019-05-26,27.4,21.3,35,0.5,,301,14.6,,1014.5,
2019-05-27,28.1,22,34.3,0,,34,10.2,,1012.8,
2019-05-28,26.2,18.3,33,0,,271,15.3,,1012.2,
2019-05-29,24.3,19,32.2,0,,265,17.4,,1012.6,
2019-05-30,23.5,17.6,29.4,0,,258,16.8,,1012.5,
2019-05-31,21.7,17.5,27.6,0,,236,18.9,,1014,
2019-06-01,23.1,15.2,28.5,0,,251,13,,1014.8,
2019-06-02,24.7,18,29.2,0,,133,11.8,,1016.7,
2019-06-03,26.1,20.8,31,0,,157,9.4,,1016.3,
2019-06-04,28.1,20.2,33,0,,126,10,,1014.5,
2019-06-05,29.8,22.4,34.5,0,,98,10.3,,1014.1,
2019-06-06,30.8,23.6,37,0,,81,8.4,,1013.8,
2019-06-07,32.4,27,36.6,0,,117,9.4,,1013.2,
2019-06-08,32.3,27,37.4,0,,231,12.6,,1012.6,
2019-06-09,29.1,24.9,36.4,1,,262,19.3,,1012.5,
2019-06-10,27.9,20.6,33,0,,249,11.4,,1013.8,
2019-06-11,28.4,23,33,0,,159,8.9,,1014.3,
2019-06-12,29.9,24.2,34,0,,106,10.9,,1009.8,
2019-06-13,30.4,23.8,35,0,,192,10.3,,1006.4,
2019-06-14,29.3,24,35.2,0,,275,12.4,,1007.8,
2019-06-15,29.2,22.6,34,0,,175,10.6,,1010.9,
2019-06-16,31,22.6,36.2,0,,119,7.5,,1009.1,
2019-06-17,31.9,25.6,37.4,0,,301,9.3,,1007.1,
2019-06-18,31.7,24.6,36.4,0,,267,11.5,,1006.6,
2019-06-19,30.2,25.6,36,0,,234,7.7,,1003.9,
2019-06-20,30.6,22.6,36.4,0,,213,13.5,,1005.4,
2019-06-21,31.4,26,38.6,0,,281,12.3,,1004,
2019-06-22,30.4,21.6,36.8,0,,269,13.2,,1007.5,
2019-06-23,32.9,26,38.2,0,,296,8.5,,1010,
2019-06-24,34.2,27,38.6,0,,105,10,,1010.4,
2019-06-25,34.8,28,39,0,,109,10.9,,1010,
2019-06-26,33.1,28,39,0,,234,8.4,,1009.5,
2019-06-27,31.5,25,36.5,0,,161,10.8,,1008.3,
2019-06-28,31.7,24.5,37.4,0,,228,10,,1003.7,
2019-06-29,33.5,26.6,38.4,0,,82,9.7,,1001.6,
2019-06-30,34.2,28,40.2,0,,73,9.7,,1001,
2019-07-01,29.3,24,37.4,0,,270,19.4,,1002.3,
2019-07-02,26,17.6,33,0,,274,19.6,,1008.8,
2019-07-03,29.1,21.8,34,0,,161,12.3,,1010.9,
2019-07-04,32.6,25.4,38.6,0,,110,9.8,,1007.1,
2019-07-05,32.1,25,38.4,0,,271,10.5,,1004.1,
2019-07-06,32.2,24,38,0,,173,13.9,,1003.1,
2019-07-07,31.3,26,39,0,,256,11.8,,1002.5,
2019-07-08,30.7,22,37.2,0,,285,12.6,,1004.2,
2019-07-09,30.8,25,37.8,0,,275,14,,999.8,
2019-07-10,28.7,22.8,34.6,0,,275,19.9,,1001.6,
2019-07-11,31.3,22,36.8,0,,164,13.3,,1003.1,
2019-07-12,34.9,28,40.2,0,,59,10.7,,1002.5,
2019-07-13,34.7,28.6,39.6,0,,287,11.4,,1001.5,
2019-07-14,34.6,30,40.8,0,,308,11.7,,1001.3,
2019-07-15,34.6,26.6,40.7,0,,192,15.8,,1002,
2019-07-16,37.5,33.6,41.4,0,,107,20.8,,1001.5,
2019-07-17,37.4,34,41.6,0,,104,20.7,,1002.5,
2019-07-18,35.9,32,41.1,0,,102,13.9,,1004,
2019-07-19,35.2,29.4,40.6,0,,86,11.5,,1005.7,
2019-07-20,35.2,27.4,40.8,0,,86,10.3,,1008.9,
2019-07-21,34.7,28.6,39.2,0,,169,12.3,,1010.7,
2019-07-22,34.8,30.6,39.4,0,,77,13.4,,1008.5,
2019-07-23,33.8,29.8,38.8,0,,24,10.1,,1006.3,
2019-07-24,33.3,27,38.2,0,,115,9.5,,1006.3,
2019-07-25,34.6,29.4,39.8,0,,93,9.5,,1004.7,
2019-07-26,34.3,29,39.4,0,,88,11.8,,1003.1,
2019-07-27,33.8,24.8,38,0,,148,15.6,,1001.5,
2019-07-28,33.4,29,39.4,0,,114,15,,1000.4,
2019-07-29,30.9,23.5,37,0,,270,13.9,,1003.6,
2019-07-30,32.5,24.4,38.6,0,,281,12.6,,1004.7,
2019-07-31,33.9,26,40,0,,296,11.2,,1004.2,
2019-08-01,35.4,28.4,40.4,0,,78,9.4,,1003.4,
