date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-07-13,26.9,19.3,35,0,,12,15,,,
2016-07-14,29.3,21.6,39.4,0,,336,13.8,,1007.9,
2016-07-15,29.8,18.6,40.6,0,,182,11,,1007,
2016-07-16,31.2,17.4,41.6,0,,,7.9,,1005.8,
2016-07-17,32.6,25,40.4,0,,353,10.9,,1006.5,
2016-07-18,31.3,21.9,41,0,,269,11,,1005.4,
2016-07-19,29.3,19,39,0,,,7.2,,1006.2,
2016-07-20,29.1,16.6,40.2,0,,182,6.9,,,
2016-07-21,30.1,17.2,41.4,0,,,7,,1009.5,
2016-07-22,29.5,16.8,40.6,0,,,7.7,,1009.8,
2016-07-23,30.1,16.6,41,0,,,6.4,,1005.1,
2016-07-24,30.9,25,41.8,0,,312,12.5,,1001.6,
2016-07-25,27.8,16.4,37.6,0,,,10.8,,1005,
2016-07-26,26.9,15.7,36.8,0,,,6,,1007.9,
2016-07-27,27.4,16.5,37.4,0,,,6.3,,1007.9,
2016-07-28,26.8,15.8,37.6,0,,,8,,1007.2,
2016-07-29,25.6,13.6,36.6,0,,,,,,
2016-07-30,27.6,18.8,37.2,0,,201,7.6,,,
2016-07-31,26.7,14,38.6,0,,,7.4,,1009.9,
2016-08-01,27.1,13,39,0,,,5.8,,1011.6,
2016-08-02,28.2,14.8,38,0,,,6.7,,,
2016-08-03,30,21,38,0,,0,9.2,,,
2016-08-04,31.1,24.6,39.4,0,,5,10.4,,1006.8,
2016-08-05,31.1,21,39.6,0,,358,7.9,,,
2016-08-06,29.8,19.2,40.2,0,,222,8.3,,1008.7,
2016-08-07,29.3,17,40.4,0,,196,6.1,,1007.6,
2016-08-08,29.6,16.4,39.8,0,,,7.1,,1007.4,
2016-08-09,29,17.5,40.2,0,,32,7.6,,1007.6,
2016-08-10,29.2,17.2,41,0,,,5.9,,,
2016-08-11,28.9,16.8,40.6,0,,199,6.1,,1009.1,
2016-08-12,28.5,15.8,39.4,0,,,6.8,,,
2016-08-13,28.4,16,39.6,0,,227,6.6,,1011.7,
2016-08-14,27.8,15.8,39.6,0,,,6.2,,1010,
2016-08-15,28.8,15,39.4,0,,,,,,
2016-08-16,30.2,23.6,38,0,,350,13.9,,,
2016-08-17,30.2,24,38.4,0,,344,12.7,,1006.2,
2016-08-18,30.7,20.8,39,0,,25,8.3,,,
2016-08-19,30.1,21.2,37.6,0,,26,12.1,,,
2016-08-20,29.1,21.8,36.6,0,,16,11.8,,1011.7,
2016-08-21,28.7,21.2,36,0,,16,11.7,,1012.5,
2016-08-22,27.8,17.9,36,0,,358,10.4,,1012.9,
2016-08-23,27.4,16,37.4,0,,9,5.4,,,
2016-08-24,28,16.5,37,0,,,7.4,,,
2016-08-25,27.8,17.4,37.2,0,,292,7.6,,,
2016-08-26,26.7,16.8,38.4,0,,15,4.9,,1014.6,
2016-08-27,27.2,15.4,39,0,,,4.7,,1015.9,
2016-08-28,27.2,15.1,39.8,0,,158,5.4,,1015,
2016-08-29,28.4,17,39.8,0,,,5.5,,,
2016-08-30,29.9,20.4,39.4,0,,,4.2,,1012.1,
2016-08-31,29.4,21.4,39.2,0,,,5.7,,,
2016-09-01,27.3,16.8,37.4,0,,207,7.9,,,
2016-09-02,25.1,14.3,36.6,0,,,8.8,,,
2016-09-03,24.5,13.4,36.5,0,,,7.7,,1010.8,
2016-09-04,25.2,14.9,37,0,,,14.2,,,
2016-09-05,22.3,10.6,35,0,,,7.4,,1015.2,
2016-09-06,21.5,8.2,34.4,0,,,6.8,,1014.5,
2016-09-07,23.1,9.2,34,0,,,6.5,,1010.9,
2016-09-08,23.3,17.6,30.2,0,,12,12.1,,,
2016-09-09,23.6,13.8,33,0,,113,7.6,,,
2016-09-10,23,11.8,34.4,0,,,5.5,,1013.5,
2016-09-11,22.7,10.2,34.7,0,,,4.7,,1013.6,
2016-09-12,22.2,9.4,34.6,0,,,6.8,,1012.3,
2016-09-13,22.3,11.8,33.8,0,,164,7,,1012.7,
2016-09-14,21.8,9.2,33.2,0,,,,,1013.3,
2016-09-15,23.2,11.8,33.2,0,,,15.9,,1012.2,
2016-09-16,23.1,12,33.4,0,,,11.5,,1012.1,
2016-09-17,23.1,13.2,33,0,,189,15.6,,1010.5,
2016-09-18,19.6,9.6,29.8,0,,,4.5,,1013,
2016-09-19,20,8.2,31.2,0,,,6.9,,1012.6,
2016-09-20,19.4,7.6,31.4,0,,,4.6,,1013.9,
2016-09-21,19.3,7,32.4,0,,,5.9,,1014.7,
2016-09-22,19.8,9.2,31.8,0,,,4.6,,1016.6,
2016-09-23,20.3,8,32,0,,,7.6,,1014.5,
2016-09-24,18.7,10.9,28.2,0,,,8.6,,1011.4,
2016-09-25,16.9,7.4,29.2,0,,,5.6,,1013.2,
2016-09-26,16.9,3.8,29,0,,,6.5,,1016.5,
2016-09-27,18.8,7.2,30.8,0,,,7,,1017.6,
2016-09-28,18.6,7.2,30.2,0,,,10.7,,1015.8,
2016-09-29,17.8,8,27,0,,,5.2,,1013.3,
2016-09-30,17.1,6,26.4,0,,,7.4,,1011.6,
2016-10-01,16.4,13,23.4,0,,360,22,,1017.2,
2016-10-02,17.7,11.4,24.8,0,,9,15.4,,1021,
2016-10-03,16.2,10,25.8,0,,,7.2,,1019.1,
2016-10-04,16.1,5.2,28.2,0,,,,,1016.1,
2016-10-05,16.3,5.8,29,0,,,,,1015.4,
2016-10-06,16.8,6,30,0,,,,,1016.9,
2016-10-07,16.7,5.3,31,0,,,,,1018.6,
2016-10-08,17,5,30,0,,,8.2,,1018.7,
2016-10-09,15.3,4,29.4,0,,,3.4,,1018.5,
2016-10-10,15.3,3.4,28.6,0,,,,,1017.3,
2016-10-11,15.1,3.6,28.2,0,,,,,1017.1,
2016-10-12,15.2,3.3,27.4,0,,,,,1016.7,
2016-10-13,14.7,5,28,0,,,,,1017.7,
2016-10-14,15.5,2.4,27.5,0,,,7.5,,1017.1,
2016-10-15,16,7.5,26,0,,206,7.7,,1016.4,
2016-10-16,14.7,6,25.8,0,,330,6.3,,1018.2,
2016-10-17,14.1,2.6,26.2,0,,,7.7,,1018.8,
2016-10-18,16.2,7,27,0,,,8.6,,1016.8,
2016-10-19,14.7,8,25.8,0,,329,7.2,,1018,
2016-10-20,13.1,2,25.8,0,,,5.6,,1017.9,
2016-10-21,11.6,0.8,25,0,,,3,,,
2016-10-22,11.3,2.6,22.8,0,,,3.8,,1019.8,
2016-10-23,11.7,1.8,24,0,,,4.7,,1019.7,
2016-10-24,11.9,1.9,23.4,0,,,6.8,,1019.8,
2016-10-25,14.6,6.6,22,1,,311,7.8,,1018.3,
2016-10-26,16.7,10.4,22,3.8,,213,15.9,,1016.7,
2016-10-27,16.9,10,24.4,0.3,,198,9,,1022.9,
2016-10-28,15.7,8.8,26,0,,,4.7,,1024.2,
2016-10-29,15.9,9,25,0,,,7,,1018.3,
2016-10-30,15.4,8,25,0,,,9.5,,1015.4,
2016-10-31,15.4,6.8,21,0,,189,12.9,,1016.3,
2016-11-01,18.4,15.6,24.4,0,,184,25.3,,1012.2,
2016-11-02,13.8,8,21,0.5,,194,25.1,,1010.6,
2016-11-03,7.9,1,18.2,0,,,4.2,,,
2016-11-04,8.7,-1.6,21.6,0,,,4.5,,,
2016-11-05,11.9,0.8,21.2,0,,,,,,
2016-11-06,11.6,3,20.4,0,,,,,,
2016-11-07,10.6,,15.4,8.6,,,,,,
2016-11-08,8.8,,,0,,,,,,
2016-11-09,8.9,-0.4,20.2,0,,,,,,
2016-11-10,10.2,-0.5,20.8,0,,,,,,
2016-11-11,11.5,,22.6,0,,,,,,
2016-11-12,11.1,,24,0,,,,,,
2016-11-13,8.6,-0.6,,0,,,,,,
2016-11-14,12.2,,24.6,0,,,,,,
2016-11-15,10.6,,20.9,0,,,,,,
2016-11-16,11,-0.4,,0,,,,,,
2016-11-17,17.2,12.9,21,0,,,,,,
2016-11-18,14.5,,20.2,0,,,,,,
2016-11-19,7.7,,,0,,,,,,
2016-11-20,6.1,,11,0,,,,,,
2016-11-21,3.2,,9,0,,,,,,
2016-11-22,0.3,,6,0,,,,,,
2016-11-23,-1.8,-6.4,3.4,0,,,,,,
2016-11-24,-3.3,,2.2,0,,,,,,
2016-11-25,-1.7,-12.4,7.6,0,,,,,,
2016-11-26,-0.3,-12,11.6,0,,,,,,
2016-11-27,3,,14.2,0,,,,,,
2016-11-28,3.6,,14.6,0,,,,,,
2016-11-29,4.3,,15.6,0,,,,,,
2016-11-30,6.2,-6.4,15.7,0,,,,,,
2016-12-01,8.3,,,12.7,,,,,,
2016-12-02,12.3,,15,9.1,,,,,,
2016-12-03,8.5,,13,0.3,,,,,,
2016-12-04,5.8,,15.4,0,,,,,,
2016-12-05,5.8,,15,0,,,,,,
2016-12-06,7.3,,13.4,0,,,,,,
2016-12-07,2.1,,10.8,0,,,,,,
2016-12-08,2.4,,9.8,0,,,,,,
2016-12-09,2.4,,8.2,0,,,,,,
2016-12-10,2.4,-6.8,11,0,,,,,,
2016-12-11,5.1,-1.4,10.4,0,,,,,,
2016-12-12,2.1,,11.4,0,,,,,,
2016-12-13,4.6,,12.6,0,,,,,,
2016-12-14,9.1,2.6,13.1,0,,,,,,
2016-12-15,3.9,,7.3,3.3,,,,,,
2016-12-16,-0.8,-7,5.6,0,,,,,,
2016-12-17,0.6,-5.2,7,0,,,,,,
2016-12-18,1.3,-7.4,8,0,,,,,,
2016-12-19,1.8,,5.6,0.3,10,,,,,
2016-12-20,2,,,0.5,,,,,,
2016-12-21,-0.1,,9.8,0,,,,,,
2016-12-22,2.1,,9.4,0,,,,,,
2016-12-23,2.2,-4.6,10.4,0,,,,,,
2016-12-24,3.1,-3,6,0,,,,,,
2016-12-25,3.3,,5.4,11.2,,,,,,
2016-12-26,7.3,,,12.2,,,,,,
2016-12-27,2.1,-2.6,5.4,0,,,,,,
2016-12-28,4.4,,8.8,3,,,,,,
2016-12-29,1.9,-5.4,8.8,0,,,,,,
2016-12-30,6.8,,16.2,0,,,,,,
2016-12-31,9.6,,16.6,0,,,,,,
2017-01-01,6.6,,,0,,,,,,
2017-01-02,3.5,,12.6,0,,,,,,
2017-01-03,2.6,,10.2,0,,,,,,
2017-01-04,1,-6.4,8.5,0,,,,,,
2017-01-05,0.6,,9.4,0,,,,,,
2017-01-06,0.8,-8.8,11.4,0,,,,,,
2017-01-07,1.1,,12.6,0,,,,,,
2017-01-08,3.2,-6.8,13.6,0,,,,,,
2017-01-09,7.9,-1.2,14,0,,,,,,
2017-01-10,6,,13.4,0,,,,,,
2017-01-11,3.7,-4,13.6,0,,,,,,
2017-01-12,1.1,,11.6,0,,,,,,
2017-01-13,1,,9.4,0,,,,,,
2017-01-14,0.7,,6.2,1.3,30,,,,,
2017-01-15,1.1,-4.8,,0,,,,,,
2017-01-16,4.3,,9,0.3,,,,,,
2017-01-17,2.9,,11.6,0,,,,,,
2017-01-18,2.4,,12.2,0,,,,,,
2017-01-19,2.7,,13,0,,,,,,
2017-01-20,2.4,-6.1,11.2,0,,,,,,
2017-01-21,2.2,-5,9.8,0,,,,,,
2017-01-22,2.7,,,0,,,,,,
2017-01-23,2.7,-1.4,7,0,,,,,,
2017-01-24,0.7,,8.2,0,,,,,,
2017-01-25,1.8,-8.4,11,0,,,,,,
2017-01-26,7.7,2.8,12.2,0,,,,,,
2017-01-27,1.4,0,4.2,11.2,41,,,,,
2017-01-28,1.3,,4.2,13.5,41,,,,,
2017-01-29,-1.8,,2,5.1,79,,,,,
2017-01-30,-4.1,-10.2,2.2,0,10,,,,,
2017-01-31,-2.6,-10.6,,0,,,,,,
2017-02-01,1.1,-3.6,5.8,0,,,,,,
2017-02-02,-7.4,,,0,,,,,,
2017-02-03,-6.9,-15.4,1.8,0.5,10,,4.6,,,
2017-02-04,-5.1,-11.4,3.2,0,,,3.5,,1027.5,
2017-02-05,-2.2,-9.7,6,0,,,4.1,,1024.3,
2017-02-06,0.7,-5.4,10,0,,,5.3,,1022.5,
2017-02-07,0.9,-6.2,10,0,,,2.9,,1024.3,
2017-02-08,0.6,-7,10.4,0,,,3.5,,1024.1,
2017-02-09,1.3,-3,4.8,0.3,10,,5.3,,,
2017-02-10,2.4,-1,8.6,6.4,,,4.2,,,
2017-02-11,2.3,-2.5,7.4,0,,,,,,
2017-02-12,5.4,0.6,10.8,0,,33,9.5,,1016.1,
2017-02-13,2.1,1,4.2,6.1,,345,11.2,,1011.7,
2017-02-14,3.7,-1.2,7,1.8,,166,13.1,,1017,
2017-02-15,2.5,0,5.2,5.6,30,,14.8,,1012.8,
2017-02-16,1.9,0,5.4,8.6,,191,18.1,,1011.9,
2017-02-17,-1.3,-5,4.8,0,,218,14.5,,1012.4,
2017-02-18,-5,-8,-0.4,0.3,10,344,16.3,,1026.4,
2017-02-19,-5.3,-12,2.2,0,,5,10.2,,1032.3,
2017-02-20,-3.7,-11.4,4.4,0,,4,9.5,,1028.3,
2017-02-21,-2.2,-10,6.6,0,,0,8.1,,1021.8,
2017-02-22,0.2,-8.5,11.2,0,,,5.8,,1019.9,
2017-02-23,1.8,-4.4,12.2,0,,,4.5,,1020.1,
2017-02-24,2.2,-6.8,13.9,0,,,,,,
2017-02-25,3.6,-6,16.2,0,,,3.5,,1025.7,
2017-02-26,4.4,-6.4,15.8,0,,,4.4,,1022,
2017-02-27,4.7,-5,15.2,0,,,5.7,,1021.2,
2017-02-28,6.8,-2.2,18.2,0,,,3.4,,,
2017-03-01,8.2,-2.2,17,0,,,6,,1022,
2017-03-02,5.6,0.6,10.2,0,,,4.5,,1018,
2017-03-03,6.9,3.1,11.2,2.3,,,1.8,,,
2017-03-04,4.7,0,11.8,1.3,,,7,,1015.3,
2017-03-05,6,3,11.2,7.1,,,12.7,,1017.9,
2017-03-06,5.7,1,11,0,,356,13.5,,1020.2,
2017-03-07,6.5,-1,14,0,,355,7.9,,1016.8,
2017-03-08,7.4,-2,15.4,0,,,6.1,,,
2017-03-09,8.5,0,16.4,0,,352,9.1,,1019.4,
2017-03-10,9.4,-1,19.4,0,,191,4.1,,1018.9,
2017-03-11,8.3,,14.6,0,,,,,,
2017-03-12,9.6,,16,12.7,,,,,,
2017-03-13,3.5,,6.2,0,,,,,,
2017-03-14,6.7,,13.6,19.1,,,,,,
2017-03-15,6.7,,15,0,,,,,,
2017-03-16,7,0.6,13,0,,,,,,
2017-03-17,8.9,2.4,14,2.3,,,,,,
2017-03-18,11.7,1.8,17.2,0,,,,,,
2017-03-19,5.5,,10.2,0,,,,,,
2017-03-20,5.2,0,,26.7,10,,,,,
2017-03-21,6.2,3.2,9.6,0,,,,,,
2017-03-22,7.2,0.2,11.5,4.1,,,,,,
2017-03-23,5.1,,,0.5,,,,,,
2017-03-24,4.6,1,7,19.8,,,7.4,,1016,
2017-03-25,6.7,3,12.6,2.5,,355,11.4,,1016,
2017-03-26,8.2,0.2,16.4,0,,280,8.1,,1017.1,
2017-03-27,9.5,0.8,17.6,0,,,8,,,
2017-03-28,9.7,0.4,16,0,,,11,,1017.7,
2017-03-29,10.9,6,17.6,1.5,,166,8.8,,,
2017-03-30,11.1,3,19.8,0,,,9.5,,,
2017-03-31,10.9,3.8,18.4,0,,177,10.9,,1018.2,
2017-04-01,12.1,8,20,4.6,,171,10.2,,,
2017-04-02,11.1,5.4,16.7,2.3,,186,12.9,,1014.4,
2017-04-03,8.2,5.9,13.8,1.5,,352,11.8,,1014.9,
2017-04-04,6.2,3,11.6,2.3,,355,12.9,,,
2017-04-05,8.9,-1.4,18.8,0,,,6,,,
2017-04-06,11.6,-0.4,21.6,0,,,7.2,,,
2017-04-07,14.4,9,20,0.3,,232,12.2,,1013.7,
2017-04-08,14.7,11,21.4,1.5,,193,21.5,,1014.7,
2017-04-09,13.3,6.4,16.2,0,,193,20.4,,1017,
2017-04-10,15.6,9.8,23,0,,183,19.1,,1014.8,
2017-04-11,14,6,21.4,0,,42,12.6,,1017,
2017-04-12,14.2,9,21,7.9,,,5.5,,1019.9,
2017-04-13,16.7,8.5,26.4,0,,,7.2,,1018.9,
2017-04-14,16.7,13.8,23,1.5,,180,14.1,,1014.9,
2017-04-15,12.3,11,14,14.5,,207,10.5,,1015.2,
2017-04-16,13.4,7.9,20.1,9.4,,186,8.6,,1015.1,
2017-04-17,13.9,4,22.4,0,,,8.3,,1016.9,
2017-04-18,15.2,5.4,23,0,,,8.1,,1016.7,
2017-04-19,14.1,9,20.4,0.5,,203,11.2,,1016.4,
2017-04-20,13.4,4,22.5,0,,,7.8,,1019,
2017-04-21,14.6,4,23.6,0,,,5.4,,1018.9,
2017-04-22,17.1,5.6,28.6,0,,,4.6,,1018.7,
2017-04-23,19,7.4,28,0,,,,,1015.8,
2017-04-24,15.3,12,23.4,0.5,,180,13.8,,1012.9,
2017-04-25,15.1,8.5,24,10.9,,,7.8,,1014.2,
2017-04-26,14.5,5,22.4,0,,,8.8,,1018.6,
2017-04-27,15.3,8.3,22.4,0,,,9.6,,1019.7,
2017-04-28,18.1,12.4,26.6,0,,335,10.3,,1017.4,
2017-04-29,17.8,14,23.6,0,,344,11.8,,1015.2,
2017-04-30,17.6,10.6,26.6,0.8,,38,8.5,,1016.5,
2017-05-01,16,7.4,26.1,0,,,4.5,,1017.1,
2017-05-02,13.1,9.6,18.4,0,,,6.5,,1018.5,
2017-05-03,14,11,23.5,19.3,,166,8,,1016.3,
2017-05-04,15.7,8.4,23.3,3.3,,,7.5,,1014.1,
2017-05-05,13.9,10,20,0.3,,,7.5,,1015.4,
2017-05-06,14.4,6.7,23.6,0.3,,,7.5,,1016.2,
2017-05-07,16.4,8.3,25,0.8,,,11.9,,1015.7,
2017-05-08,17.8,7.4,27.4,0,,,14.9,,1014.9,
2017-05-09,17.7,6.6,27.4,0,,,8,,1017.2,
2017-05-10,18.2,8,29,0,,,5.3,,1016.6,
2017-05-11,20.1,9.4,30.6,0,,,4.8,,1014.3,
2017-05-12,19.9,10.5,31.4,0,,,5.6,,1013.1,
2017-05-13,19.1,8.6,30.2,0,,,6.8,,1012.9,
2017-05-14,18.4,7.4,30.4,0,,,6.2,,1013.1,
2017-05-15,19.8,8,30.4,0,,,9.2,,1011.7,
2017-05-16,21.2,10.2,30.4,0,,174,12.1,,1008.8,
2017-05-17,19.9,9,31,0,,,7.7,,1010.7,
2017-05-18,20,6.8,31.4,0,,,5.3,,1013.9,
2017-05-19,21.6,9,32.4,0,,,7.5,,1014.3,
2017-05-20,22.2,14.6,30.8,0,,179,13.9,,1011,
2017-05-21,17.4,11,24.8,0,,181,14.4,,1009.2,
2017-05-22,17,6.1,27.8,0,,,8.4,,1012.7,
2017-05-23,18.1,5,28.6,0,,,,,1014.5,
2017-05-24,19.8,11,29.4,0,,,14.2,,1012.3,
2017-05-25,18.2,6.2,28.4,0,,170,9.2,,1015.6,
2017-05-26,19.7,6,31.8,0,,,4.5,,1014.9,
2017-05-27,21.5,10,33,0,,,12.9,,1012.3,
2017-05-28,20.1,7.6,31.4,0,,,6.7,,1014.4,
2017-05-29,20.9,7.8,32.6,0,,,4.6,,1017.5,
2017-05-30,22.4,9.8,33,0,,,6.7,,1016.6,
2017-05-31,22.2,9.4,32.6,0,,,13.1,,1014,
2017-06-01,19.4,7.5,29.8,0,,,10.7,,1010.9,
2017-06-02,18.1,7.2,27.2,0,,,8.8,,1010.1,
2017-06-03,19.6,9,28.8,0,,,5,,1013.7,
2017-06-04,22.3,9.8,32.2,0,,,4.6,,1013.5,
2017-06-05,24.1,10.6,34.8,0,,,4.3,,1012.8,
2017-06-06,25.2,12.9,36.5,0,,,7.8,,1012.8,
2017-06-07,25.4,12.8,36.2,0,,,6.8,,1012.5,
2017-06-08,24.4,11,36.2,0,,,7.1,,1010.8,
2017-06-09,24.6,10.8,36.6,0,,,5.4,,1010.8,
2017-06-10,24.8,12.2,35.8,0,,,,,1010.6,
2017-06-11,24.9,12.7,36,0,,,10,,1008.5,
2017-06-12,23.6,10.4,34.8,0,,,8,,1009.8,
2017-06-13,23.6,9.8,35.2,0,,,8.5,,1010.8,
2017-06-14,25.5,12,36.3,0,,,7.4,,1009.5,
2017-06-15,25.4,17,34.4,0,,192,13.3,,1009.5,
2017-06-16,24.3,13.6,33.8,0,,,9.7,,1010.6,
2017-06-17,23.9,11,34,0,,,9.7,,1010.8,
2017-06-18,25.1,13.6,34.4,0,,,,,1009.1,
2017-06-19,25,13.8,35.8,0,,,7.8,,1008.9,
2017-06-20,25.8,12.6,35.8,0,,,9.5,,1007.3,
2017-06-21,24.9,15.5,35,0,,,7.8,,1006.3,
2017-06-22,23.6,12.2,32.4,0,,228,13.3,,1008.5,
2017-06-23,23.8,11.9,33.2,0,,,6.7,,,
2017-06-24,25.3,14.5,34.4,0,,,7.4,,1009.2,
2017-06-25,27.8,14.6,36.4,0,,,6.4,,1007.5,
2017-06-26,29.7,22,38,0,,339,11,,1009.4,
2017-06-27,30.4,24.4,39,0,,350,11.1,,1010.1,
2017-06-28,29.7,17.6,40.8,0,,,6.1,,1009.3,
2017-06-29,28.1,16,39.8,0,,,7.8,,1006.7,
2017-06-30,27.9,13.2,37.8,0,,,9,,1004,
2017-07-01,28.4,20,37,0,,11,15.6,,1006.4,
2017-07-02,29.1,23,37.2,0,,0,11.8,,1007.6,
2017-07-03,29.8,19,38.4,0,,170,9.5,,1007.4,
2017-07-04,29.7,19.2,39,0,,186,7.3,,1006.8,
2017-07-05,29.3,18.6,40.2,0,,,3.3,,1007.3,
2017-07-06,31.7,21.3,41,0,,234,9.1,,1006.8,
2017-07-07,29.9,19.8,38.6,0,,161,7.2,,1004.2,
2017-07-08,29.6,19.6,39.2,0,,,7.7,,1005.6,
2017-07-09,29.1,21,39.8,0,,15,5.5,,1008.4,
2017-07-10,28.9,17,40.1,0,,,6.4,,1010.1,
2017-07-11,28.7,16.6,38.4,0,,,9.7,,1009.4,
2017-07-12,27.4,22.4,35.4,0,,353,15.7,,1007.2,
2017-07-13,27.1,20.4,35.2,0,,343,10.1,,1005.6,
2017-07-14,27.5,21,36,0,,349,13.8,,1006.1,
2017-07-15,26.6,17,37.6,0,,,7,,1008.8,
2017-07-16,27.8,15,38.2,0,,,5.7,,1010.2,
2017-07-17,30.2,18,39.4,0,,10,9.1,,1010,
2017-07-18,31.5,20.2,40.6,0,,9,8.2,,1009.9,
2017-07-19,30.3,18.6,39.6,0,,,6.7,,1007.8,
2017-07-20,29.9,18,40.6,0,,,5,,1005.1,
2017-07-21,29.9,17,40.6,0,,,5.1,,1007.2,
2017-07-22,30.2,16.4,40.6,0,,,4.5,,1009.2,
2017-07-23,30.6,18,41.4,0,,,4.2,,1007.5,
2017-07-24,28.7,19,38.4,0,,,8.3,,1005.4,
2017-07-25,27.1,13.8,37.6,0,,,8.8,,1006.7,
2017-07-26,27.6,15.6,38,0,,,,,1006.1,
2017-07-27,28.4,15.4,40.2,0,,,4.6,,1007,
2017-07-28,29.6,18,40.8,0,,288,7,,1008.7,
2017-07-29,29.2,16.8,40.7,0,,,6.4,,1009.5,
2017-07-30,30.5,18.6,40.6,0,,,7.8,,1008.2,
2017-07-31,31.4,21.4,40.4,0,,,7.7,,1008.8,
2017-08-01,31.9,26.4,39.2,0,,21,12.4,,1011.3,
2017-08-02,29.4,23,37.4,0,,14,11.5,,1013.1,
2017-08-03,27.9,17,38,0,,357,8.6,,1011.8,
2017-08-04,28.4,16,39.2,0,,,4.7,,1009.2,
2017-08-05,29.2,17.4,40.4,0,,,5.1,,1008,
2017-08-06,31.3,18,40.8,0,,,5.4,,1009.1,
2017-08-07,31.1,19.2,40.6,0,,3,8.2,,1010.7,
2017-08-08,31.2,19,40.3,0,,,7.3,,1011.4,
2017-08-09,31.2,18.8,39.8,0,,5,8.4,,1010.1,
2017-08-10,30.2,26,37.6,0,,4,15.2,,1009.8,
2017-08-11,29,20.6,36.5,0,,352,13.8,,1011.8,
2017-08-12,29,21.3,38.8,0,,44,6.9,,1009.4,
2017-08-13,29,18.5,39.4,0,,,6.2,,1008.6,
2017-08-14,29.2,16.2,39.6,0,,247,9.3,,1008.8,
2017-08-15,26.9,15.3,38,0,,,9.2,,1008.8,
2017-08-16,26.5,15.4,36.2,0,,,8,,1009.6,
2017-08-17,27.7,20,37.2,0,,205,10.1,,1011.5,
2017-08-18,26.8,17.2,37.9,0,,,9.3,,1011.3,
2017-08-19,26.3,12.6,39,0,,,5.4,,1012.2,
2017-08-20,27.3,14.2,39.6,0,,,6.7,,1011.2,
2017-08-21,27.1,14,39.2,0,,,5.5,,1010.3,
2017-08-22,27.9,15.6,39.4,0,,,4,,1008.4,
2017-08-23,28.3,16,40.2,0,,,5.8,,1008.8,
2017-08-24,28.5,16.6,40.2,0,,,5.4,,1010.3,
2017-08-25,29.6,16,39.8,0,,,6.1,,1011.1,
2017-08-26,27.5,16.6,37.2,0,,,7.7,,1010.2,
2017-08-27,26.9,14.5,36.4,0,,20,6.9,,1009.9,
2017-08-28,26.4,17.8,36.2,0,,20,7.5,,1010.2,
2017-08-29,26.1,14.4,37.2,0,,,5.5,,1010,
2017-08-30,26.7,13.6,38,0,,,5.1,,1011.5,
2017-08-31,26.3,13.6,39,0,,,3.9,,1012.6,
2017-09-01,26.1,14,39,0,,345,3.8,,1010.6,
2017-09-02,26.9,13.6,38.7,0,,,5.1,,1010.3,
2017-09-03,25.1,15,37.4,0,,,7.3,,1010.6,
2017-09-04,23.7,9.8,37.6,0,,,4.2,,1012.8,
2017-09-05,24.9,12.8,36.8,0,,,4,,1013.8,
2017-09-06,25.4,12.7,37.2,0,,252,8,,1012.6,
2017-09-07,25.1,15.5,36.4,0,,,8.2,,1012.1,
2017-09-08,23.9,12.7,36.2,0,,,7.6,,1014.1,
2017-09-09,24.5,10.5,37.4,0,,,4.1,,1015.1,
2017-09-10,25.7,13.5,38,0,,,5.7,,1013.8,
2017-09-11,23.8,12.4,36.8,0,,,7.3,,1015.2,
2017-09-12,23,10.6,35.6,0,,,6.1,,1017.2,
2017-09-13,22.7,9.5,35.6,0,,,3.5,,1016.5,
2017-09-14,25.1,9,36.6,0,,,6.2,,,
2017-09-15,25.9,16.8,35.8,0,,355,8.6,,,
2017-09-16,25.3,13.4,35.2,0,,,4.6,,,
2017-09-17,25,17,33.6,0,,,9.2,,1016.4,
2017-09-18,21.7,11,33.4,0,,,6.1,,1016.8,
2017-09-19,22.4,11.2,35,0,,,5.1,,1017.3,
2017-09-20,23.4,11.6,35,0,,,,,1016,
2017-09-21,23,11.8,34.6,0,,,3.8,,1015.5,
2017-09-22,22.5,11.8,34.6,0,,,4,,1013.9,
2017-09-23,21.9,10.3,33.6,0,,,6.7,,1015,
2017-09-24,20.5,9.9,33,0,,,6.4,,1017.4,
2017-09-25,20.7,9.2,32,0,,,5.7,,1017.8,
2017-09-26,20.8,10.4,32.2,0,,,5.4,,1017,
2017-09-27,21.3,9.8,32.6,0,,,10,,1016.2,
2017-09-28,18.9,9.8,30.6,0,,222,8.8,,1015.9,
2017-09-29,17.9,6.4,29.8,0,,,4,,1016.8,
2017-09-30,21.2,12.2,31.2,0,,,9.8,,1015.9,
2017-10-01,20.7,12.2,31.2,0,,187,14.6,,1015.5,
2017-10-02,18.4,8,28.8,0,,,11.8,,1015.5,
2017-10-03,16.8,7.9,26.6,0,,,6.5,,1015.9,
2017-10-04,16.9,9,26.8,0,,,13.6,,1013.6,
2017-10-05,14.1,9.8,20.1,0,,7,12.6,,1016,
2017-10-06,14.6,6,24.2,0,,172,9.2,,1016.9,
2017-10-07,17.6,9.4,25.6,0,,356,8.7,,1017.1,
2017-10-08,17.4,7.8,27,0,,,,,1015.8,
2017-10-09,15.8,6,26.4,0,,,5.7,,1016,
2017-10-10,16.3,6.3,26.8,0,,,5.9,,1017.1,
